Customer ID	Full Name	Date of Purchase	Age	State	MTN Device	Gender	Satisfaction Rate	Customer Review	Customer Tenure in months	Subscription Plan	 Unit Price 	Number of Times Purchased	 Total Revenue 	Data Usage	Customer Churn Status	Reasons for Churn
CUST0284	Funke Shaffer	01 February 2025	20	Ekiti	4G Router	Female	4	Very Good	56	165GB Monthly Plan	" ?35,000.00 "	18	" ?630,000.00 "	104.93	No	No Churn
CUST0285	Maryam Gates	01 January 2025	60	Taraba	5G Broadband Router	Male	4	Very Good	52	120GB Monthly Broadband Plan	" ?24,000.00 "	17	" ?408,000.00 "	2.61	No	No Churn
CUST0285	Maryam Gates	01 January 2025	60	Taraba	Broadband MiFi	Male	4	Very Good	52	150GB FUP Monthly Unlimited	" ?20,000.00 "	16	" ?320,000.00 "	69.11	No	No Churn
CUST0286	David George	01 January 2025	17	Yobe	4G Router	Female	4	Very Good	20	10GB+10mins Monthly Plan	" ?4,500.00 "	18	" ?81,000.00 "	82.64	No	No Churn
CUST0286	David George	01 January 2025	17	Yobe	Mobile SIM Card	Female	4	Very Good	20	12.5GB Monthly Plan	" ?5,500.00 "	6	" ?33,000.00 "	79.25	No	No Churn
CUST0287	Omamuzo Rivera	01 February 2025	64	Osun	5G Broadband Router	Female	2	Fair	6	450GB 3-Month Broadband Plan	" ?75,000.00 "	3	" ?225,000.00 "	38.01	No	No Churn
CUST0287	Omamuzo Rivera	01 February 2025	64	Osun	4G Router	Female	2	Fair	6	10GB+10mins Monthly Plan	" ?4,500.00 "	4	" ?18,000.00 "	27.76	No	No Churn
CUST0287	Omamuzo Rivera	01 February 2025	64	Osun	Mobile SIM Card	Female	2	Fair	6	12.5GB Monthly Plan	" ?5,500.00 "	9	" ?49,500.00 "	123.74	No	No Churn
CUST0288	Grace Chaney	01 January 2025	40	Niger	5G Broadband Router	Male	5	Excellent	10	1.5TB Yearly Broadband Plan	" ?150,000.00 "	8	" ?1,200,000.00 "	145.56	Yes	Poor Network
CUST0288	Grace Chaney	01 January 2025	40	Niger	Broadband MiFi	Male	5	Excellent	10	30GB Monthly Broadband Plan	" ?9,000.00 "	16	" ?144,000.00 "	30.56	Yes	Poor Network
CUST0289	Fatima Wheeler	01 February 2025	59	Kogi	5G Broadband Router	Female	3	Good	51	150GB FUP Monthly Unlimited	" ?20,000.00 "	5	" ?100,000.00 "	168.79	No	No Churn
CUST0290	Sade Ryan	01 February 2025	50	Kebbi	Mobile SIM Card	Male	2	Fair	35	3.2GB 2-Day Plan	" ?1,000.00 "	8	" ?8,000.00 "	194.93	Yes	Better Offers from Competitors
CUST0290	Sade Ryan	01 February 2025	50	Kebbi	Broadband MiFi	Male	2	Fair	35	60GB Monthly Broadband Plan	" ?14,500.00 "	15	" ?217,500.00 "	154.36	Yes	Better Offers from Competitors
CUST0291	Halima Mahoney	01 January 2025	20	Benue	Mobile SIM Card	Female	5	Excellent	48	20GB Monthly Plan	" ?7,500.00 "	10	" ?75,000.00 "	136.45	No	No Churn
CUST0292	Ese Rose	01 February 2025	36	Rivers	4G Router	Male	3	Good	17	165GB Monthly Plan	" ?35,000.00 "	6	" ?210,000.00 "	65.24	Yes	Poor Network
CUST0292	Ese Rose	01 February 2025	36	Rivers	Broadband MiFi	Male	3	Good	17	300GB FUP Monthly Unlimited	" ?30,000.00 "	13	" ?390,000.00 "	117.15	Yes	Poor Network
CUST0292	Ese Rose	01 February 2025	36	Rivers	5G Broadband Router	Male	3	Good	17	60GB Monthly Broadband Plan	" ?14,500.00 "	2	" ?29,000.00 "	2.28	Yes	Poor Network
CUST0293	John Jones	01 February 2025	35	Gombe	Broadband MiFi	Male	4	Very Good	16	300GB FUP Monthly Unlimited	" ?30,000.00 "	18	" ?540,000.00 "	129.09	Yes	Relocation
CUST0293	John Jones	01 February 2025	35	Gombe	Mobile SIM Card	Male	4	Very Good	16	3.2GB 2-Day Plan	" ?1,000.00 "	8	" ?8,000.00 "	25.60	Yes	Relocation
CUST0294	Ese Bailey	01 February 2025	60	Nasarawa	Broadband MiFi	Male	3	Good	2	60GB Monthly Broadband Plan	" ?14,500.00 "	18	" ?261,000.00 "	112.03	No	No Churn
CUST0294	Ese Bailey	01 February 2025	60	Nasarawa	4G Router	Male	3	Good	2	165GB Monthly Plan	" ?35,000.00 "	6	" ?210,000.00 "	38.36	No	No Churn
CUST0295	David Higgins	01 February 2025	60	Niger	5G Broadband Router	Female	1	Poor	18	200GB Monthly Broadband Plan	" ?25,000.00 "	17	" ?425,000.00 "	91.09	No	No Churn
CUST0295	David Higgins	01 February 2025	60	Niger	4G Router	Female	1	Poor	18	165GB Monthly Plan	" ?35,000.00 "	1	" ?35,000.00 "	146.86	No	No Churn
CUST0296	Ejiro Scott	01 February 2025	46	Niger	4G Router	Male	2	Fair	43	25GB Monthly Plan	" ?9,000.00 "	11	" ?99,000.00 "	64.86	No	No Churn
CUST0296	Ejiro Scott	01 February 2025	46	Niger	5G Broadband Router	Male	2	Fair	43	150GB FUP Monthly Unlimited	" ?20,000.00 "	3	" ?60,000.00 "	19.70	No	No Churn
CUST0297	Bola Spencer	01 January 2025	32	Enugu	Mobile SIM Card	Male	4	Very Good	13	16.5GB+10mins Monthly Plan	" ?6,500.00 "	19	" ?123,500.00 "	124.98	Yes	Poor Network
CUST0297	Bola Spencer	01 January 2025	32	Enugu	5G Broadband Router	Male	4	Very Good	13	120GB Monthly Broadband Plan	" ?24,000.00 "	8	" ?192,000.00 "	10.29	Yes	Poor Network
CUST0297	Bola Spencer	01 January 2025	32	Enugu	4G Router	Male	4	Very Good	13	65GB Monthly Plan	" ?16,000.00 "	7	" ?112,000.00 "	3.11	Yes	Poor Network
CUST0298	Grace Davis	01 February 2025	26	Sokoto	5G Broadband Router	Male	3	Good	24	30GB Monthly Broadband Plan	" ?9,000.00 "	10	" ?90,000.00 "	146.99	No	No Churn
CUST0299	Kunle Fuller	01 February 2025	43	Bauchi	4G Router	Male	5	Excellent	7	10GB+10mins Monthly Plan	" ?4,500.00 "	18	" ?81,000.00 "	111.91	No	No Churn
CUST0300	Ibim Wilkerson	01 February 2025	29	Ekiti	Mobile SIM Card	Female	1	Poor	45	1.5GB 2-Day Plan	 ?600.00 	20	" ?12,000.00 "	107.01	Yes	Poor Customer Service
CUST0300	Ibim Wilkerson	01 February 2025	29	Ekiti	5G Broadband Router	Female	1	Poor	45	1.5TB Yearly Broadband Plan	" ?150,000.00 "	11	" ?1,650,000.00 "	186.74	Yes	Poor Customer Service
CUST0300	Ibim Wilkerson	01 February 2025	29	Ekiti	4G Router	Female	1	Poor	45	25GB Monthly Plan	" ?9,000.00 "	14	" ?126,000.00 "	169.05	Yes	Poor Customer Service
CUST0301	Boma Knight	01 March 2025	57	Imo	Mobile SIM Card	Male	3	Good	25	2.5GB 2-Day Plan	 ?900.00 	20	" ?18,000.00 "	196.60	No	No Churn
CUST0301	Boma Knight	01 March 2025	57	Imo	Broadband MiFi	Male	3	Good	25	30GB Monthly Broadband Plan	" ?9,000.00 "	10	" ?90,000.00 "	103.76	No	No Churn
CUST0302	Tunde Wallace	01 March 2025	54	Osun	5G Broadband Router	Male	1	Poor	55	150GB FUP Monthly Unlimited	" ?20,000.00 "	12	" ?240,000.00 "	8.03	No	No Churn
CUST0302	Tunde Wallace	01 March 2025	54	Osun	Mobile SIM Card	Male	1	Poor	55	1.5GB 2-Day Plan	 ?600.00 	12	" ?7,200.00 "	28.11	No	No Churn
CUST0302	Tunde Wallace	01 March 2025	54	Osun	Broadband MiFi	Male	1	Poor	55	120GB Monthly Broadband Plan	" ?24,000.00 "	9	" ?216,000.00 "	50.35	No	No Churn
CUST0303	Maryam Walker	01 January 2025	27	Kebbi	Mobile SIM Card	Male	3	Good	47	3.2GB 2-Day Plan	" ?1,000.00 "	10	" ?10,000.00 "	119.25	No	No Churn
CUST0304	Bola Castro	01 March 2025	64	Katsina	Mobile SIM Card	Male	3	Good	59	500MB Daily Plan	 ?350.00 	20	" ?7,000.00 "	149.66	No	No Churn
CUST0304	Bola Castro	01 March 2025	64	Katsina	Broadband MiFi	Male	3	Good	59	30GB Monthly Broadband Plan	" ?9,000.00 "	13	" ?117,000.00 "	126.96	No	No Churn
CUST0305	Sade Shepard	01 February 2025	55	Bauchi	Mobile SIM Card	Male	3	Good	21	65GB Monthly Plan	" ?16,000.00 "	13	" ?208,000.00 "	134.89	No	No Churn
CUST0306	Alabo Cortez	01 March 2025	80	Katsina	Mobile SIM Card	Male	4	Very Good	28	2.5GB 2-Day Plan	 ?900.00 	9	" ?8,100.00 "	109.86	Yes	Costly Data Plans
CUST0307	Chinedu Hoffman	01 February 2025	67	Zamfara	Mobile SIM Card	Female	2	Fair	50	20GB Monthly Plan	" ?7,500.00 "	7	" ?52,500.00 "	130.62	No	No Churn
CUST0308	Sarah Flores	01 February 2025	47	Imo	Broadband MiFi	Male	3	Good	18	60GB Monthly Broadband Plan	" ?14,500.00 "	7	" ?101,500.00 "	73.37	No	No Churn
CUST0308	Sarah Flores	01 February 2025	47	Imo	Mobile SIM Card	Male	3	Good	18	7GB Monthly Plan	" ?3,500.00 "	1	" ?3,500.00 "	69.23	No	No Churn
CUST0308	Sarah Flores	01 February 2025	47	Imo	4G Router	Male	3	Good	18	25GB Monthly Plan	" ?9,000.00 "	12	" ?108,000.00 "	34.27	No	No Churn
CUST0309	Alabo Guerra	01 February 2025	34	Nasarawa	Broadband MiFi	Male	2	Fair	60	30GB Monthly Broadband Plan	" ?9,000.00 "	8	" ?72,000.00 "	148.05	No	No Churn
CUST0310	Obinna Ballard	01 January 2025	52	Lagos	5G Broadband Router	Female	3	Good	45	60GB Monthly Broadband Plan	" ?14,500.00 "	7	" ?101,500.00 "	148.13	No	No Churn
CUST0311	Fatima Freeman	01 January 2025	49	Taraba	Broadband MiFi	Male	4	Very Good	45	30GB Monthly Broadband Plan	" ?9,000.00 "	20	" ?180,000.00 "	57.16	No	No Churn
CUST0311	Fatima Freeman	01 January 2025	49	Taraba	4G Router	Male	4	Very Good	45	25GB Monthly Plan	" ?9,000.00 "	1	" ?9,000.00 "	11.09	No	No Churn
CUST0311	Fatima Freeman	01 January 2025	49	Taraba	Mobile SIM Card	Male	4	Very Good	45	3.2GB 2-Day Plan	" ?1,000.00 "	9	" ?9,000.00 "	78.03	No	No Churn
CUST0312	Ejiro Barker	01 February 2025	29	Kano	Broadband MiFi	Female	2	Fair	56	120GB Monthly Broadband Plan	" ?24,000.00 "	6	" ?144,000.00 "	106.55	No	No Churn
CUST0312	Ejiro Barker	01 February 2025	29	Kano	4G Router	Female	2	Fair	56	10GB+10mins Monthly Plan	" ?4,500.00 "	15	" ?67,500.00 "	100.38	No	No Churn
CUST0312	Ejiro Barker	01 February 2025	29	Kano	5G Broadband Router	Female	2	Fair	56	30GB Monthly Broadband Plan	" ?9,000.00 "	17	" ?153,000.00 "	8.43	No	No Churn
CUST0313	Maryam Hernandez	01 February 2025	58	Yobe	5G Broadband Router	Female	1	Poor	48	120GB Monthly Broadband Plan	" ?24,000.00 "	17	" ?408,000.00 "	47.62	No	No Churn
CUST0313	Maryam Hernandez	01 February 2025	58	Yobe	Mobile SIM Card	Female	1	Poor	48	1GB+1.5mins Daily Plan	 ?500.00 	9	" ?4,500.00 "	162.47	No	No Churn
CUST0314	Omamuzo King	01 March 2025	19	Akwa Ibom	Mobile SIM Card	Male	4	Very Good	10	500MB Daily Plan	 ?350.00 	19	" ?6,650.00 "	83.76	No	No Churn
CUST0315	Obinna Anderson	01 February 2025	70	Abia	4G Router	Female	2	Fair	29	10GB+10mins Monthly Plan	" ?4,500.00 "	5	" ?22,500.00 "	86.30	No	No Churn
CUST0315	Obinna Anderson	01 February 2025	70	Abia	Broadband MiFi	Female	2	Fair	29	120GB Monthly Broadband Plan	" ?24,000.00 "	11	" ?264,000.00 "	183.46	No	No Churn
CUST0315	Obinna Anderson	01 February 2025	70	Abia	Mobile SIM Card	Female	2	Fair	29	3.2GB 2-Day Plan	" ?1,000.00 "	4	" ?4,000.00 "	111.69	No	No Churn
CUST0316	Shehu Rogers	01 March 2025	56	Plateau	Mobile SIM Card	Male	4	Very Good	49	1GB+1.5mins Daily Plan	 ?500.00 	7	" ?3,500.00 "	30.82	No	No Churn
CUST0316	Shehu Rogers	01 March 2025	56	Plateau	5G Broadband Router	Male	4	Very Good	49	150GB FUP Monthly Unlimited	" ?20,000.00 "	1	" ?20,000.00 "	26.74	No	No Churn
CUST0317	Zainab Shaw	01 January 2025	45	Osun	4G Router	Male	3	Good	44	165GB Monthly Plan	" ?35,000.00 "	12	" ?420,000.00 "	142.55	Yes	Better Offers from Competitors
CUST0317	Zainab Shaw	01 January 2025	45	Osun	5G Broadband Router	Male	3	Good	44	300GB FUP Monthly Unlimited	" ?30,000.00 "	16	" ?480,000.00 "	170.50	Yes	Better Offers from Competitors
CUST0318	John Martinez	01 January 2025	33	Abuja (FCT)	5G Broadband Router	Male	4	Very Good	15	450GB 3-Month Broadband Plan	" ?75,000.00 "	7	" ?525,000.00 "	44.90	No	No Churn
CUST0319	Fatima Powell	01 February 2025	24	Enugu	Mobile SIM Card	Female	3	Good	56	20GB Monthly Plan	" ?7,500.00 "	20	" ?150,000.00 "	155.35	No	No Churn
CUST0320	Omamuzo Perez	01 January 2025	56	Kebbi	4G Router	Male	4	Very Good	34	165GB Monthly Plan	" ?35,000.00 "	2	" ?70,000.00 "	196.77	No	No Churn
CUST0321	Omamuzo Schwartz	01 February 2025	22	Benue	Mobile SIM Card	Female	3	Good	29	20GB Monthly Plan	" ?7,500.00 "	2	" ?15,000.00 "	59.24	No	No Churn
CUST0321	Omamuzo Schwartz	01 February 2025	22	Benue	Broadband MiFi	Female	3	Good	29	120GB Monthly Broadband Plan	" ?24,000.00 "	15	" ?360,000.00 "	180.78	No	No Churn
CUST0322	Alabo Jackson	01 February 2025	27	Zamfara	Broadband MiFi	Male	4	Very Good	12	60GB Monthly Broadband Plan	" ?14,500.00 "	7	" ?101,500.00 "	118.27	No	No Churn
CUST0322	Alabo Jackson	01 February 2025	27	Zamfara	Mobile SIM Card	Male	4	Very Good	12	12.5GB Monthly Plan	" ?5,500.00 "	11	" ?60,500.00 "	18.49	No	No Churn
CUST0323	Amina Nguyen	01 February 2025	31	Katsina	4G Router	Male	3	Good	46	165GB Monthly Plan	" ?35,000.00 "	6	" ?210,000.00 "	9.26	Yes	High Call Tarriffs
CUST0323	Amina Nguyen	01 February 2025	31	Katsina	Mobile SIM Card	Male	3	Good	46	7GB Monthly Plan	" ?3,500.00 "	5	" ?17,500.00 "	113.32	Yes	High Call Tarriffs
CUST0324	Amina Taylor	01 March 2025	34	Enugu	5G Broadband Router	Male	3	Good	27	300GB FUP Monthly Unlimited	" ?30,000.00 "	5	" ?150,000.00 "	23.95	No	No Churn
CUST0324	Amina Taylor	01 March 2025	34	Enugu	Mobile SIM Card	Male	3	Good	27	500MB Daily Plan	 ?350.00 	9	" ?3,150.00 "	1.20	No	No Churn
CUST0325	Tunde Terry	01 January 2025	74	Yobe	4G Router	Female	5	Excellent	35	165GB Monthly Plan	" ?35,000.00 "	15	" ?525,000.00 "	91.02	No	No Churn
CUST0326	Chinedu Krueger	01 February 2025	16	Imo	Mobile SIM Card	Female	1	Poor	40	2.5GB 2-Day Plan	 ?900.00 	20	" ?18,000.00 "	133.57	Yes	Poor Network
CUST0327	Maryam Rhodes	01 February 2025	58	Katsina	4G Router	Male	2	Fair	7	65GB Monthly Plan	" ?16,000.00 "	10	" ?160,000.00 "	19.08	Yes	Costly Data Plans
CUST0327	Maryam Rhodes	01 February 2025	58	Katsina	Mobile SIM Card	Male	2	Fair	7	7GB Monthly Plan	" ?3,500.00 "	13	" ?45,500.00 "	74.03	Yes	Costly Data Plans
CUST0327	Maryam Rhodes	01 February 2025	58	Katsina	5G Broadband Router	Male	2	Fair	7	150GB FUP Monthly Unlimited	" ?20,000.00 "	18	" ?360,000.00 "	151.81	Yes	Costly Data Plans
CUST0328	Kunle Liu	01 March 2025	53	Taraba	4G Router	Male	3	Good	8	65GB Monthly Plan	" ?16,000.00 "	17	" ?272,000.00 "	22.31	No	No Churn
CUST0328	Kunle Liu	01 March 2025	53	Taraba	5G Broadband Router	Male	3	Good	8	150GB FUP Monthly Unlimited	" ?20,000.00 "	20	" ?400,000.00 "	96.99	No	No Churn
CUST0328	Kunle Liu	01 March 2025	53	Taraba	Broadband MiFi	Male	3	Good	8	300GB FUP Monthly Unlimited	" ?30,000.00 "	11	" ?330,000.00 "	85.70	No	No Churn
CUST0329	Saidu Anderson	01 February 2025	61	Borno	4G Router	Female	4	Very Good	34	10GB+10mins Monthly Plan	" ?4,500.00 "	1	" ?4,500.00 "	0.82	No	No Churn
CUST0329	Saidu Anderson	01 February 2025	61	Borno	5G Broadband Router	Female	4	Very Good	34	1.5TB Yearly Broadband Plan	" ?150,000.00 "	4	" ?600,000.00 "	125.28	No	No Churn
CUST0329	Saidu Anderson	01 February 2025	61	Borno	Mobile SIM Card	Female	4	Very Good	34	500MB Daily Plan	 ?350.00 	14	" ?4,900.00 "	160.01	No	No Churn
CUST0330	Ibim Harrison	01 February 2025	21	Bayelsa	5G Broadband Router	Female	1	Poor	36	120GB Monthly Broadband Plan	" ?24,000.00 "	18	" ?432,000.00 "	60.41	No	No Churn
CUST0330	Ibim Harrison	01 February 2025	21	Bayelsa	4G Router	Female	1	Poor	36	25GB Monthly Plan	" ?9,000.00 "	4	" ?36,000.00 "	153.52	No	No Churn
CUST0330	Ibim Harrison	01 February 2025	21	Bayelsa	Broadband MiFi	Female	1	Poor	36	300GB FUP Monthly Unlimited	" ?30,000.00 "	19	" ?570,000.00 "	68.60	No	No Churn
CUST0331	Funke Francis	01 March 2025	38	Benue	4G Router	Female	4	Very Good	54	165GB Monthly Plan	" ?35,000.00 "	15	" ?525,000.00 "	31.50	No	No Churn
CUST0332	David Ward	01 January 2025	58	Sokoto	5G Broadband Router	Female	5	Excellent	60	60GB Monthly Broadband Plan	" ?14,500.00 "	11	" ?159,500.00 "	115.69	Yes	High Call Tarriffs
CUST0332	David Ward	01 January 2025	58	Sokoto	Mobile SIM Card	Female	5	Excellent	60	7GB Monthly Plan	" ?3,500.00 "	5	" ?17,500.00 "	13.71	Yes	High Call Tarriffs
CUST0332	David Ward	01 January 2025	58	Sokoto	Broadband MiFi	Female	5	Excellent	60	300GB FUP Monthly Unlimited	" ?30,000.00 "	11	" ?330,000.00 "	168.23	Yes	High Call Tarriffs
CUST0333	Omamuzo Miller	01 January 2025	37	Jigawa	Broadband MiFi	Male	3	Good	39	60GB Monthly Broadband Plan	" ?14,500.00 "	8	" ?116,000.00 "	17.82	No	No Churn
CUST0333	Omamuzo Miller	01 January 2025	37	Jigawa	4G Router	Male	3	Good	39	25GB Monthly Plan	" ?9,000.00 "	10	" ?90,000.00 "	90.66	No	No Churn
CUST0334	Fatima Carter	01 January 2025	54	Enugu	Broadband MiFi	Male	2	Fair	24	120GB Monthly Broadband Plan	" ?24,000.00 "	11	" ?264,000.00 "	31.24	No	No Churn
CUST0334	Fatima Carter	01 January 2025	54	Enugu	4G Router	Male	2	Fair	24	165GB Monthly Plan	" ?35,000.00 "	17	" ?595,000.00 "	146.62	No	No Churn
CUST0335	Maryam Patterson	01 February 2025	57	Plateau	Mobile SIM Card	Male	2	Fair	53	16.5GB+10mins Monthly Plan	" ?6,500.00 "	10	" ?65,000.00 "	23.61	No	No Churn
CUST0335	Maryam Patterson	01 February 2025	57	Plateau	5G Broadband Router	Male	2	Fair	53	30GB Monthly Broadband Plan	" ?9,000.00 "	20	" ?180,000.00 "	137.57	No	No Churn
CUST0336	Chinedu Reynolds	01 March 2025	58	Sokoto	4G Router	Male	1	Poor	7	10GB+10mins Monthly Plan	" ?4,500.00 "	9	" ?40,500.00 "	38.91	No	No Churn
CUST0336	Chinedu Reynolds	01 March 2025	58	Sokoto	Mobile SIM Card	Male	1	Poor	7	16.5GB+10mins Monthly Plan	" ?6,500.00 "	15	" ?97,500.00 "	64.17	No	No Churn
CUST0337	Ifeanyi Cunningham	01 January 2025	50	Plateau	Broadband MiFi	Male	1	Poor	18	120GB Monthly Broadband Plan	" ?24,000.00 "	5	" ?120,000.00 "	64.04	No	No Churn
CUST0337	Ifeanyi Cunningham	01 January 2025	50	Plateau	Mobile SIM Card	Male	1	Poor	18	1GB+1.5mins Daily Plan	 ?500.00 	6	" ?3,000.00 "	115.03	No	No Churn
CUST0337	Ifeanyi Cunningham	01 January 2025	50	Plateau	4G Router	Male	1	Poor	18	65GB Monthly Plan	" ?16,000.00 "	11	" ?176,000.00 "	62.62	No	No Churn
CUST0338	David Crosby	01 February 2025	72	Oyo	Mobile SIM Card	Male	1	Poor	2	20GB Monthly Plan	" ?7,500.00 "	20	" ?150,000.00 "	36.21	Yes	Poor Network
CUST0339	Alabo Davis	01 February 2025	61	Abia	4G Router	Female	5	Excellent	53	165GB Monthly Plan	" ?35,000.00 "	10	" ?350,000.00 "	19.90	Yes	Better Offers from Competitors
CUST0339	Alabo Davis	01 February 2025	61	Abia	Broadband MiFi	Female	5	Excellent	53	60GB Monthly Broadband Plan	" ?14,500.00 "	8	" ?116,000.00 "	94.37	Yes	Better Offers from Competitors
CUST0340	Obinna Thomas	01 March 2025	49	Gombe	Broadband MiFi	Female	3	Good	12	60GB Monthly Broadband Plan	" ?14,500.00 "	16	" ?232,000.00 "	23.02	No	No Churn
CUST0341	Zina Valenzuela	01 February 2025	37	Cross River	Broadband MiFi	Female	5	Excellent	39	300GB FUP Monthly Unlimited	" ?30,000.00 "	13	" ?390,000.00 "	106.78	Yes	Better Offers from Competitors
CUST0341	Zina Valenzuela	01 February 2025	37	Cross River	4G Router	Female	5	Excellent	39	165GB Monthly Plan	" ?35,000.00 "	8	" ?280,000.00 "	48.10	Yes	Better Offers from Competitors
CUST0341	Zina Valenzuela	01 February 2025	37	Cross River	Mobile SIM Card	Female	5	Excellent	39	16.5GB+10mins Monthly Plan	" ?6,500.00 "	16	" ?104,000.00 "	32.22	Yes	Better Offers from Competitors
CUST0342	Omamuzo Holmes	01 February 2025	24	Bayelsa	4G Router	Male	4	Very Good	53	65GB Monthly Plan	" ?16,000.00 "	19	" ?304,000.00 "	148.00	No	No Churn
CUST0342	Omamuzo Holmes	01 February 2025	24	Bayelsa	Broadband MiFi	Male	4	Very Good	53	60GB Monthly Broadband Plan	" ?14,500.00 "	20	" ?290,000.00 "	23.31	No	No Churn
CUST0343	Zina Diaz	01 March 2025	57	Anambra	Mobile SIM Card	Female	4	Very Good	12	2.5GB 2-Day Plan	 ?900.00 	5	" ?4,500.00 "	18.56	Yes	Poor Network
CUST0343	Zina Diaz	01 March 2025	57	Anambra	4G Router	Female	4	Very Good	12	65GB Monthly Plan	" ?16,000.00 "	5	" ?80,000.00 "	151.54	Yes	Poor Network
CUST0343	Zina Diaz	01 March 2025	57	Anambra	5G Broadband Router	Female	4	Very Good	12	1.5TB Yearly Broadband Plan	" ?150,000.00 "	13	" ?1,950,000.00 "	106.49	Yes	Poor Network
CUST0344	Alabo Baker	01 March 2025	41	Ondo	Broadband MiFi	Female	4	Very Good	20	30GB Monthly Broadband Plan	" ?9,000.00 "	17	" ?153,000.00 "	122.49	No	No Churn
CUST0344	Alabo Baker	01 March 2025	41	Ondo	5G Broadband Router	Female	4	Very Good	20	450GB 3-Month Broadband Plan	" ?75,000.00 "	10	" ?750,000.00 "	169.60	No	No Churn
CUST0345	Sade Mercer	01 March 2025	63	Oyo	4G Router	Male	1	Poor	46	165GB Monthly Plan	" ?35,000.00 "	13	" ?455,000.00 "	140.59	No	No Churn
CUST0346	Ese Harper	01 February 2025	64	Kebbi	Mobile SIM Card	Female	2	Fair	28	7GB Monthly Plan	" ?3,500.00 "	5	" ?17,500.00 "	168.07	No	No Churn
CUST0347	Abubakar Mcknight	01 January 2025	32	Borno	Mobile SIM Card	Male	2	Fair	5	3.2GB 2-Day Plan	" ?1,000.00 "	14	" ?14,000.00 "	27.88	No	No Churn
CUST0347	Abubakar Mcknight	01 January 2025	32	Borno	Broadband MiFi	Male	2	Fair	5	60GB Monthly Broadband Plan	" ?14,500.00 "	20	" ?290,000.00 "	178.77	No	No Churn
CUST0348	Boma Anderson	01 February 2025	39	Sokoto	Mobile SIM Card	Female	4	Very Good	36	2.5GB 2-Day Plan	 ?900.00 	8	" ?7,200.00 "	115.80	No	No Churn
CUST0349	Michael Smith	01 January 2025	50	Kogi	Broadband MiFi	Female	5	Excellent	3	60GB Monthly Broadband Plan	" ?14,500.00 "	3	" ?43,500.00 "	192.37	No	No Churn
CUST0349	Michael Smith	01 January 2025	50	Kogi	5G Broadband Router	Female	5	Excellent	3	300GB FUP Monthly Unlimited	" ?30,000.00 "	17	" ?510,000.00 "	146.17	No	No Churn
CUST0350	Zainab Compton	01 January 2025	75	Bauchi	Broadband MiFi	Male	2	Fair	34	120GB Monthly Broadband Plan	" ?24,000.00 "	11	" ?264,000.00 "	11.03	No	No Churn
CUST0350	Zainab Compton	01 January 2025	75	Bauchi	5G Broadband Router	Male	2	Fair	34	30GB Monthly Broadband Plan	" ?9,000.00 "	17	" ?153,000.00 "	94.04	No	No Churn
CUST0350	Zainab Compton	01 January 2025	75	Bauchi	4G Router	Male	2	Fair	34	165GB Monthly Plan	" ?35,000.00 "	11	" ?385,000.00 "	115.01	No	No Churn
CUST0351	Ibim Mills	01 January 2025	61	Cross River	5G Broadband Router	Female	5	Excellent	11	300GB FUP Monthly Unlimited	" ?30,000.00 "	10	" ?300,000.00 "	114.79	No	No Churn
CUST0351	Ibim Mills	01 January 2025	61	Cross River	Broadband MiFi	Female	5	Excellent	11	120GB Monthly Broadband Plan	" ?24,000.00 "	16	" ?384,000.00 "	5.95	No	No Churn
CUST0351	Ibim Mills	01 January 2025	61	Cross River	4G Router	Female	5	Excellent	11	65GB Monthly Plan	" ?16,000.00 "	3	" ?48,000.00 "	25.80	No	No Churn
CUST0352	Zainab Rivera	01 March 2025	48	Borno	4G Router	Female	1	Poor	18	165GB Monthly Plan	" ?35,000.00 "	6	" ?210,000.00 "	74.27	No	No Churn
CUST0352	Zainab Rivera	01 March 2025	48	Borno	5G Broadband Router	Female	1	Poor	18	120GB Monthly Broadband Plan	" ?24,000.00 "	8	" ?192,000.00 "	156.61	No	No Churn
CUST0352	Zainab Rivera	01 March 2025	48	Borno	Broadband MiFi	Female	1	Poor	18	60GB Monthly Broadband Plan	" ?14,500.00 "	17	" ?246,500.00 "	36.57	No	No Churn
CUST0353	Bola Patterson	01 February 2025	59	Katsina	Mobile SIM Card	Male	4	Very Good	39	12.5GB Monthly Plan	" ?5,500.00 "	6	" ?33,000.00 "	145.34	No	No Churn
CUST0353	Bola Patterson	01 February 2025	59	Katsina	Broadband MiFi	Male	4	Very Good	39	150GB FUP Monthly Unlimited	" ?20,000.00 "	12	" ?240,000.00 "	115.76	No	No Churn
CUST0354	Sade Brown	01 February 2025	49	Delta	4G Router	Male	4	Very Good	11	165GB Monthly Plan	" ?35,000.00 "	5	" ?175,000.00 "	95.18	No	No Churn
CUST0354	Sade Brown	01 February 2025	49	Delta	Mobile SIM Card	Male	4	Very Good	11	16.5GB+10mins Monthly Plan	" ?6,500.00 "	1	" ?6,500.00 "	174.12	No	No Churn
CUST0355	Abubakar Martin	01 January 2025	73	Jigawa	5G Broadband Router	Female	1	Poor	34	200GB Monthly Broadband Plan	" ?25,000.00 "	4	" ?100,000.00 "	54.43	No	No Churn
CUST0355	Abubakar Martin	01 January 2025	73	Jigawa	4G Router	Female	1	Poor	34	25GB Monthly Plan	" ?9,000.00 "	13	" ?117,000.00 "	131.04	No	No Churn
